﻿Store,FuelPrice,StoreSize,WeekAvgTemp,Unemployment,Sales,SalesPerSqFt
11.00,3.28,207499.00,87.00,7.08,18279.00,0.09
11.00,3.28,207499.00,82.00,7.08,16884.00,0.08
11.00,3.28,207499.00,81.00,7.08,18155.00,0.09
11.00,3.25,207499.00,79.00,7.08,17654.00,0.09
11.00,3.19,207499.00,78.00,7.06,16768.00,0.08
11.00,3.17,207499.00,72.00,6.93,18962.00,0.09
11.00,3.20,207499.00,74.00,6.93,18377.00,0.09
11.00,3.19,207499.00,73.00,6.93,18404.00,0.09
11.00,3.16,207499.00,70.00,6.93,18460.00,0.09
11.00,3.11,207499.00,65.00,6.93,20539.00,0.10
11.00,3.09,207499.00,63.00,6.93,19515.00,0.09
11.00,3.10,207499.00,62.00,6.93,18522.00,0.09
11.00,3.06,207499.00,66.00,6.93,25328.00,0.12
11.00,3.03,207499.00,60.00,6.93,19435.00,0.09
11.00,3.06,207499.00,53.00,6.93,22870.00,0.11
11.00,3.04,207499.00,58.00,6.93,25125.00,0.12
11.00,3.04,207499.00,55.00,6.93,30743.00,0.15
11.00,3.04,207499.00,52.00,7.38,19043.00,0.09
11.00,3.16,207499.00,50.00,6.47,17832.00,0.09
11.00,3.16,207499.00,53.00,6.83,17813.00,0.09
11.00,3.16,207499.00,50.00,6.83,17004.00,0.08
11.00,3.18,207499.00,56.00,6.83,15927.00,0.08
11.00,3.20,207499.00,58.00,6.83,19391.00,0.09
11.00,3.10,207499.00,52.00,6.96,22173.00,0.11
11.00,3.14,207499.00,51.00,6.96,21800.00,0.11
11.00,3.18,207499.00,58.00,6.96,19707.00,0.09
11.00,3.24,207499.00,60.00,6.96,19978.00,0.10
11.00,3.31,207499.00,60.00,6.96,19907.00,0.10
11.00,3.37,207499.00,63.00,6.96,20308.00,0.10
11.00,3.40,207499.00,67.00,6.96,18580.00,0.09
11.00,3.41,207499.00,65.00,6.96,18573.00,0.09
11.00,3.43,207499.00,69.00,6.90,22483.00,0.11
11.00,3.45,207499.00,71.00,6.90,20743.00,0.10
11.00,3.47,207499.00,72.00,6.90,18526.00,0.09
11.00,3.46,207499.00,71.00,6.90,17661.00,0.09
11.00,3.43,207499.00,75.00,7.19,19031.00,0.09
11.00,3.46,207499.00,73.00,7.19,18312.00,0.09
11.00,3.46,207499.00,77.00,7.19,19321.00,0.09
11.00,3.45,207499.00,78.00,7.19,18533.00,0.09
11.00,3.38,207499.00,81.00,7.19,19177.00,0.09
11.00,3.32,207499.00,82.00,7.19,19644.00,0.09
11.00,3.29,207499.00,83.00,7.19,19970.00,0.10
11.00,3.27,207499.00,84.00,7.19,19367.00,0.09
11.00,3.26,207499.00,86.00,7.19,18529.00,0.09
11.00,3.21,207499.00,84.00,7.08,20579.00,0.10
11.00,3.19,207499.00,85.00,7.08,18595.00,0.09
11.00,3.27,207499.00,84.00,7.08,18673.00,0.09
11.00,3.32,207499.00,86.00,7.08,18177.00,0.09
11.00,3.25,207499.00,87.00,7.08,19709.00,0.09
11.00,3.27,207499.00,88.00,7.08,19291.00,0.09
11.00,3.30,207499.00,89.00,7.08,19740.00,0.10
11.00,3.28,207499.00,87.00,7.08,20136.00,0.10
11.00,3.26,207499.00,88.00,7.08,19068.00,0.09
11.00,3.28,207499.00,87.00,7.08,18374.00,0.09
11.00,3.28,207499.00,82.00,7.08,17855.00,0.09
11.00,3.28,207499.00,81.00,7.08,18678.00,0.09
11.00,3.25,207499.00,79.00,7.08,17048.00,0.08
11.00,3.19,207499.00,78.00,7.06,20039.00,0.10
11.00,3.17,207499.00,72.00,6.93,18742.00,0.09
11.00,3.20,207499.00,74.00,6.93,17601.00,0.08
11.00,3.19,207499.00,73.00,6.93,17153.00,0.08
12.00,3.46,112238.00,50.00,12.52,15715.00,0.14
12.00,3.51,112238.00,50.00,12.52,16439.00,0.15
12.00,3.58,112238.00,53.00,12.52,15428.00,0.14
12.00,3.66,112238.00,50.00,12.52,15421.00,0.14
12.00,3.70,112238.00,55.00,12.52,15386.00,0.14
12.00,3.78,112238.00,59.00,12.52,14080.00,0.13
12.00,3.71,112238.00,62.00,12.52,13887.00,0.12
12.00,3.83,112238.00,60.00,12.52,13634.00,0.12
12.00,3.74,112238.00,64.00,12.33,14880.00,0.13
12.00,3.83,112238.00,63.00,12.33,15090.00,0.13
12.00,3.74,112238.00,63.00,12.33,13686.00,0.12
12.00,3.82,112238.00,71.00,12.33,14403.00,0.13
12.00,3.77,112238.00,72.00,13.15,14033.00,0.13
12.00,3.80,112238.00,72.00,13.15,15571.00,0.14
12.00,3.82,112238.00,77.00,13.15,14207.00,0.13
12.00,3.85,112238.00,76.00,13.15,14094.00,0.13
12.00,3.81,112238.00,76.00,13.15,14051.00,0.13
12.00,3.72,112238.00,82.00,13.15,15432.00,0.14
12.00,3.71,112238.00,87.00,13.15,15395.00,0.14
12.00,3.69,112238.00,87.00,13.15,14062.00,0.13
12.00,3.66,112238.00,89.00,13.15,14515.00,0.13
12.00,3.62,112238.00,93.00,12.87,14424.00,0.13
12.00,3.57,112238.00,92.00,12.87,14296.00,0.13
12.00,3.58,112238.00,91.00,12.87,13885.00,0.12
12.00,3.64,112238.00,94.00,12.87,13824.00,0.12
12.00,3.53,112238.00,93.00,12.87,13842.00,0.12
12.00,3.58,112238.00,93.00,12.87,14886.00,0.13
12.00,3.62,112238.00,91.00,12.87,14065.00,0.13
12.00,3.61,112238.00,90.00,12.87,14591.00,0.13
12.00,3.65,112238.00,93.00,12.87,15454.00,0.14
12.00,3.67,112238.00,88.00,12.87,16299.00,0.15
12.00,3.70,112238.00,85.00,12.87,13281.00,0.12
12.00,3.69,112238.00,81.00,12.87,12730.00,0.11
12.00,3.56,112238.00,82.00,12.87,12528.00,0.11
12.00,3.61,112238.00,83.00,12.67,12893.00,0.11
12.00,3.77,112238.00,71.00,12.47,13707.00,0.12
12.00,3.74,112238.00,70.00,12.47,12683.00,0.11
12.00,3.72,112238.00,69.00,12.47,12616.00,0.11
12.00,3.61,112238.00,64.00,12.47,14258.00,0.13
12.00,3.64,112238.00,64.00,12.47,13672.00,0.12
12.00,3.60,112238.00,52.00,12.47,14280.00,0.13
12.00,3.58,112238.00,57.00,12.47,13351.00,0.12
12.00,3.46,112238.00,53.00,12.47,23550.00,0.21
12.00,3.47,112238.00,51.00,12.47,15728.00,0.14
12.00,3.44,112238.00,47.00,12.47,16745.00,0.15
12.00,3.41,112238.00,46.00,12.47,19053.00,0.17
12.00,3.42,112238.00,47.00,12.47,26004.00,0.23
12.00,3.29,112238.00,45.00,13.60,13114.00,0.12
12.00,3.50,112238.00,43.00,12.04,13584.00,0.12
12.00,3.51,112238.00,42.00,12.04,12120.00,0.11
12.00,3.41,112238.00,51.00,12.04,12153.00,0.11
12.00,3.55,112238.00,50.00,12.04,13032.00,0.12
12.00,3.46,112238.00,50.00,12.52,15613.00,0.14
12.00,3.51,112238.00,50.00,12.52,15977.00,0.14
12.00,3.58,112238.00,53.00,12.52,16595.00,0.15
12.00,3.66,112238.00,50.00,12.52,15615.00,0.14
12.00,3.70,112238.00,55.00,12.52,16198.00,0.14
12.00,3.78,112238.00,59.00,12.52,14459.00,0.13
12.00,3.71,112238.00,62.00,12.52,14846.00,0.13
12.00,3.83,112238.00,60.00,12.52,14240.00,0.13
12.00,3.74,112238.00,64.00,12.33,14572.00,0.13
12.00,3.83,112238.00,63.00,12.33,15359.00,0.14
12.00,3.74,112238.00,63.00,12.33,14573.00,0.13
12.00,3.82,112238.00,71.00,12.33,15164.00,0.14
12.00,3.77,112238.00,72.00,13.15,14420.00,0.13
12.00,3.80,112238.00,72.00,13.15,15241.00,0.14
12.00,3.82,112238.00,77.00,13.15,14368.00,0.13
12.00,3.85,112238.00,76.00,13.15,13793.00,0.12
12.00,3.81,112238.00,76.00,13.15,14393.00,0.13
12.00,3.72,112238.00,82.00,13.15,14483.00,0.13
12.00,3.71,112238.00,87.00,13.15,14880.00,0.13
12.00,3.69,112238.00,87.00,13.15,14947.00,0.13
12.00,3.66,112238.00,89.00,13.15,15343.00,0.14
12.00,3.62,112238.00,93.00,12.87,14576.00,0.13
12.00,3.57,112238.00,92.00,12.87,14085.00,0.13
12.00,3.58,112238.00,91.00,12.87,13765.00,0.12
12.00,3.64,112238.00,94.00,12.87,13765.00,0.12
12.00,3.53,112238.00,93.00,12.87,13096.00,0.12
12.00,3.58,112238.00,93.00,12.87,14980.00,0.13
12.00,3.62,112238.00,91.00,12.87,13854.00,0.12
12.00,3.61,112238.00,90.00,12.87,14218.00,0.13
12.00,3.65,112238.00,93.00,12.87,15188.00,0.14
12.00,3.67,112238.00,88.00,12.87,15471.00,0.14
12.00,3.70,112238.00,85.00,12.87,13571.00,0.12
12.00,3.69,112238.00,81.00,12.87,13078.00,0.12
12.00,3.56,112238.00,82.00,12.87,13010.00,0.12
12.00,3.61,112238.00,83.00,12.67,12557.00,0.11
12.00,3.77,112238.00,71.00,12.47,13989.00,0.12
12.00,3.74,112238.00,70.00,12.47,13641.00,0.12
12.00,3.72,112238.00,69.00,12.47,13803.00,0.12
12.00,3.61,112238.00,64.00,12.47,14572.00,0.13
12.00,3.64,112238.00,64.00,12.47,15701.00,0.14
12.00,3.60,112238.00,52.00,12.47,16345.00,0.15
12.00,3.58,112238.00,57.00,12.47,14274.00,0.13
12.00,3.46,112238.00,53.00,12.47,22742.00,0.20
12.00,3.47,112238.00,51.00,12.47,15305.00,0.14
12.00,3.44,112238.00,47.00,12.47,16995.00,0.15
12.00,3.41,112238.00,46.00,12.47,18477.00,0.16
12.00,3.42,112238.00,47.00,12.47,23444.00,0.21
12.00,3.29,112238.00,45.00,13.60,16111.00,0.14
12.00,3.55,112238.00,45.00,11.05,13909.00,0.12
12.00,3.50,112238.00,43.00,12.04,12543.00,0.11
12.00,3.51,112238.00,42.00,12.04,12405.00,0.11
12.00,3.41,112238.00,51.00,12.04,13062.00,0.12
12.00,3.55,112238.00,50.00,12.04,15125.00,0.13
12.00,3.46,112238.00,50.00,12.52,17382.00,0.15
12.00,3.51,112238.00,50.00,12.52,17715.00,0.16
12.00,3.58,112238.00,53.00,12.52,16353.00,0.15
12.00,3.66,112238.00,50.00,12.52,16877.00,0.15
12.00,3.70,112238.00,55.00,12.52,16133.00,0.14
12.00,3.78,112238.00,59.00,12.52,15775.00,0.14
12.00,3.71,112238.00,62.00,12.52,15151.00,0.13
12.00,3.83,112238.00,60.00,12.52,14861.00,0.13
12.00,3.74,112238.00,64.00,12.33,16599.00,0.15
12.00,3.83,112238.00,63.00,12.33,15483.00,0.14
12.00,3.74,112238.00,63.00,12.33,14587.00,0.13
12.00,3.82,112238.00,71.00,12.33,14554.00,0.13
12.00,3.77,112238.00,72.00,13.15,15557.00,0.14
12.00,3.80,112238.00,72.00,13.15,15101.00,0.13
12.00,3.82,112238.00,77.00,13.15,14790.00,0.13
12.00,3.85,112238.00,76.00,13.15,14581.00,0.13
12.00,3.81,112238.00,76.00,13.15,14647.00,0.13
12.00,3.72,112238.00,82.00,13.15,15974.00,0.14
12.00,3.71,112238.00,87.00,13.15,14993.00,0.13
12.00,3.69,112238.00,87.00,13.15,14020.00,0.12
12.00,3.66,112238.00,89.00,13.15,13668.00,0.12
12.00,3.62,112238.00,93.00,12.87,14925.00,0.13
12.00,3.57,112238.00,92.00,12.87,13719.00,0.12
12.00,3.58,112238.00,91.00,12.87,13846.00,0.12
12.00,3.64,112238.00,94.00,12.87,13686.00,0.12
12.00,3.53,112238.00,93.00,12.87,13894.00,0.12
12.00,3.58,112238.00,93.00,12.87,14920.00,0.13
12.00,3.62,112238.00,91.00,12.87,14565.00,0.13
12.00,3.61,112238.00,90.00,12.87,15413.00,0.14
12.00,3.65,112238.00,93.00,12.87,15617.00,0.14
12.00,3.67,112238.00,88.00,12.87,14256.00,0.13
12.00,3.70,112238.00,85.00,12.87,13222.00,0.12
12.00,3.69,112238.00,81.00,12.87,13570.00,0.12
12.00,3.56,112238.00,82.00,12.87,13141.00,0.12
12.00,3.61,112238.00,83.00,12.67,14624.00,0.13
12.00,3.77,112238.00,71.00,12.47,13550.00,0.12
12.00,3.74,112238.00,70.00,12.47,14342.00,0.13
12.00,3.72,112238.00,69.00,12.47,14334.00,0.13
13.00,2.99,219622.00,29.00,6.82,26230.00,0.12
13.00,3.04,219622.00,32.00,6.82,26723.00,0.12
13.00,3.08,219622.00,35.00,6.82,26270.00,0.12
13.00,3.14,219622.00,31.00,6.82,24566.00,0.11
13.00,3.20,219622.00,38.00,6.82,26216.00,0.12
13.00,3.28,219622.00,45.00,6.82,24542.00,0.11
13.00,3.34,219622.00,44.00,6.82,25403.00,0.12
13.00,3.38,219622.00,45.00,6.82,25434.00,0.12
13.00,3.42,219622.00,47.00,6.63,28566.00,0.13
13.00,3.46,219622.00,45.00,6.63,25653.00,0.12
13.00,3.48,219622.00,46.00,6.63,24590.00,0.11
13.00,3.49,219622.00,54.00,6.63,25802.00,0.12
13.00,3.50,219622.00,50.00,7.09,23811.00,0.11
13.00,3.51,219622.00,52.00,7.09,27101.00,0.12
13.00,3.54,219622.00,59.00,7.09,25894.00,0.12
13.00,3.57,219622.00,57.00,7.09,25049.00,0.11
13.00,3.56,219622.00,57.00,7.09,25370.00,0.12
13.00,3.54,219622.00,62.00,7.09,27708.00,0.13
13.00,3.52,219622.00,67.00,7.09,27539.00,0.13
13.00,3.50,219622.00,66.00,7.09,27444.00,0.12
13.00,3.47,219622.00,74.00,7.09,26991.00,0.12
13.00,3.44,219622.00,79.00,6.86,28032.00,0.13
13.00,3.41,219622.00,78.00,6.86,25984.00,0.12
13.00,3.39,219622.00,77.00,6.86,26111.00,0.12
13.00,3.39,219622.00,81.00,6.86,26491.00,0.12
13.00,3.29,219622.00,80.00,6.86,24903.00,0.11
13.00,3.30,219622.00,79.00,6.86,26974.00,0.12
13.00,3.33,219622.00,77.00,6.86,26078.00,0.12
13.00,3.34,219622.00,77.00,6.86,27362.00,0.12
13.00,3.35,219622.00,79.00,6.86,26141.00,0.12
13.00,3.38,219622.00,71.00,6.86,25836.00,0.12
13.00,3.41,219622.00,68.00,6.86,24276.00,0.11
13.00,3.45,219622.00,67.00,6.86,24193.00,0.11
13.00,3.45,219622.00,66.00,6.86,23365.00,0.11
13.00,3.43,219622.00,66.00,6.76,24186.00,0.11
13.00,3.41,219622.00,60.00,6.60,25296.00,0.12
13.00,3.40,219622.00,53.00,6.60,25362.00,0.12
13.00,3.39,219622.00,53.00,6.60,24616.00,0.11
13.00,3.37,219622.00,48.00,6.60,26221.00,0.12
13.00,3.34,219622.00,48.00,6.60,25067.00,0.11
13.00,3.32,219622.00,37.00,6.60,26575.00,0.12
13.00,3.30,219622.00,43.00,6.60,26742.00,0.12
13.00,3.27,219622.00,36.00,6.60,37896.00,0.17
13.00,3.22,219622.00,34.00,6.60,28154.00,0.13
13.00,3.18,219622.00,32.00,6.60,33263.00,0.15
13.00,3.13,219622.00,31.00,6.60,37455.00,0.17
13.00,3.06,219622.00,30.00,6.60,48593.00,0.22
13.00,2.99,219622.00,29.00,7.09,22949.00,0.10
13.00,2.98,219622.00,21.00,6.32,23898.00,0.11
13.00,2.95,219622.00,22.00,6.32,22734.00,0.10
13.00,2.97,219622.00,28.00,6.32,24249.00,0.11
13.00,3.02,219622.00,31.00,6.32,22379.00,0.10
13.00,2.99,219622.00,29.00,6.82,25318.00,0.12
13.00,3.04,219622.00,32.00,6.82,26276.00,0.12
13.00,3.08,219622.00,35.00,6.82,27445.00,0.12
13.00,3.14,219622.00,31.00,6.82,25095.00,0.11
13.00,3.20,219622.00,38.00,6.82,25608.00,0.12
13.00,3.28,219622.00,45.00,6.82,24699.00,0.11
13.00,3.34,219622.00,44.00,6.82,25728.00,0.12
13.00,3.38,219622.00,45.00,6.82,24761.00,0.11
13.00,3.42,219622.00,47.00,6.63,25538.00,0.12
13.00,3.46,219622.00,45.00,6.63,26215.00,0.12
13.00,3.48,219622.00,46.00,6.63,26365.00,0.12
13.00,3.49,219622.00,54.00,6.63,29100.00,0.13
13.00,3.50,219622.00,50.00,7.09,25616.00,0.12
13.00,3.51,219622.00,52.00,7.09,26843.00,0.12
13.00,3.54,219622.00,59.00,7.09,26471.00,0.12
13.00,3.57,219622.00,57.00,7.09,25846.00,0.12
13.00,3.56,219622.00,57.00,7.09,25567.00,0.12
13.00,3.54,219622.00,62.00,7.09,26515.00,0.12
13.00,3.52,219622.00,67.00,7.09,27367.00,0.12
13.00,3.50,219622.00,66.00,7.09,28581.00,0.13
13.00,3.47,219622.00,74.00,7.09,27151.00,0.12
13.00,3.44,219622.00,79.00,6.86,28445.00,0.13
13.00,3.41,219622.00,78.00,6.86,27695.00,0.13
13.00,3.39,219622.00,77.00,6.86,27561.00,0.13
13.00,3.39,219622.00,81.00,6.86,27987.00,0.13
13.00,3.29,219622.00,80.00,6.86,25764.00,0.12
13.00,3.30,219622.00,79.00,6.86,28442.00,0.13
13.00,3.33,219622.00,77.00,6.86,26991.00,0.12
13.00,3.34,219622.00,77.00,6.86,28248.00,0.13
13.00,3.35,219622.00,79.00,6.86,28267.00,0.13
13.00,3.38,219622.00,71.00,6.86,26762.00,0.12
13.00,3.41,219622.00,68.00,6.86,25656.00,0.12
13.00,3.45,219622.00,67.00,6.86,26346.00,0.12
13.00,3.45,219622.00,66.00,6.86,24965.00,0.11
13.00,3.43,219622.00,66.00,6.76,25495.00,0.12
13.00,3.41,219622.00,60.00,6.60,28318.00,0.13
13.00,3.40,219622.00,53.00,6.60,26801.00,0.12
13.00,3.39,219622.00,53.00,6.60,26670.00,0.12
13.00,3.37,219622.00,48.00,6.60,26695.00,0.12
13.00,3.34,219622.00,48.00,6.60,27895.00,0.13
13.00,3.32,219622.00,37.00,6.60,28926.00,0.13
13.00,3.30,219622.00,43.00,6.60,28004.00,0.13
13.00,3.27,219622.00,36.00,6.60,38189.00,0.17
13.00,3.22,219622.00,34.00,6.60,27720.00,0.13
13.00,3.18,219622.00,32.00,6.60,32837.00,0.15
13.00,3.13,219622.00,31.00,6.60,37813.00,0.17
13.00,3.06,219622.00,30.00,6.60,47424.00,0.22
13.00,2.99,219622.00,29.00,7.09,26609.00,0.12
13.00,3.07,219622.00,24.00,5.74,25213.00,0.11
13.00,2.98,219622.00,21.00,6.32,24930.00,0.11
13.00,2.95,219622.00,22.00,6.32,25161.00,0.11
13.00,2.97,219622.00,28.00,6.32,23753.00,0.11
13.00,3.02,219622.00,31.00,6.32,26051.00,0.12
13.00,2.99,219622.00,29.00,6.82,27590.00,0.13
13.00,3.04,219622.00,32.00,6.82,29925.00,0.14
13.00,3.08,219622.00,35.00,6.82,26078.00,0.12
13.00,3.14,219622.00,31.00,6.82,26983.00,0.12
13.00,3.20,219622.00,38.00,6.82,26844.00,0.12
13.00,3.28,219622.00,45.00,6.82,27748.00,0.13
13.00,3.34,219622.00,44.00,6.82,26088.00,0.12
13.00,3.38,219622.00,45.00,6.82,27069.00,0.12
13.00,3.42,219622.00,47.00,6.63,30697.00,0.14
13.00,3.46,219622.00,45.00,6.63,28187.00,0.13
13.00,3.48,219622.00,46.00,6.63,26428.00,0.12
13.00,3.49,219622.00,54.00,6.63,27363.00,0.12
13.00,3.50,219622.00,50.00,7.09,27342.00,0.12
13.00,3.51,219622.00,52.00,7.09,28504.00,0.13
13.00,3.54,219622.00,59.00,7.09,29204.00,0.13
13.00,3.57,219622.00,57.00,7.09,28380.00,0.13
13.00,3.56,219622.00,57.00,7.09,28270.00,0.13
13.00,3.54,219622.00,62.00,7.09,29896.00,0.14
13.00,3.52,219622.00,67.00,7.09,29483.00,0.13
13.00,3.50,219622.00,66.00,7.09,28690.00,0.13
13.00,3.47,219622.00,74.00,7.09,28699.00,0.13
13.00,3.44,219622.00,79.00,6.86,29931.00,0.14
13.00,3.41,219622.00,78.00,6.86,27064.00,0.12
13.00,3.39,219622.00,77.00,6.86,28917.00,0.13
13.00,3.39,219622.00,81.00,6.86,26589.00,0.12
13.00,3.29,219622.00,80.00,6.86,28002.00,0.13
13.00,3.30,219622.00,79.00,6.86,27959.00,0.13
13.00,3.33,219622.00,77.00,6.86,28709.00,0.13
13.00,3.34,219622.00,77.00,6.86,28604.00,0.13
13.00,3.35,219622.00,79.00,6.86,28409.00,0.13
13.00,3.38,219622.00,71.00,6.86,29668.00,0.14
13.00,3.41,219622.00,68.00,6.86,26300.00,0.12
13.00,3.45,219622.00,67.00,6.86,26194.00,0.12
13.00,3.45,219622.00,66.00,6.86,26406.00,0.12
13.00,3.43,219622.00,66.00,6.76,27971.00,0.13
13.00,3.41,219622.00,60.00,6.60,27015.00,0.12
13.00,3.40,219622.00,53.00,6.60,27644.00,0.13
13.00,3.39,219622.00,53.00,6.60,28267.00,0.13
14.00,3.35,200898.00,31.00,8.65,36950.00,0.18
14.00,3.38,200898.00,33.00,8.65,23670.00,0.12
14.00,3.40,200898.00,37.00,8.65,30619.00,0.15
14.00,3.43,200898.00,38.00,8.65,29105.00,0.14
14.00,3.48,200898.00,39.00,8.65,31077.00,0.15
14.00,3.52,200898.00,46.00,8.65,29945.00,0.15
14.00,3.54,200898.00,48.00,8.65,28697.00,0.14
14.00,3.55,200898.00,47.00,8.65,29291.00,0.15
14.00,3.56,200898.00,45.00,8.58,35150.00,0.17
14.00,3.59,200898.00,56.00,8.58,31814.00,0.16
14.00,3.61,200898.00,57.00,8.58,29469.00,0.15
14.00,3.60,200898.00,53.00,8.58,30115.00,0.15
14.00,3.61,200898.00,58.00,8.66,29329.00,0.15
14.00,3.62,200898.00,62.00,8.66,33859.00,0.17
14.00,3.63,200898.00,60.00,8.66,29997.00,0.15
14.00,3.61,200898.00,65.00,8.66,30553.00,0.15
14.00,3.57,200898.00,70.00,8.66,30933.00,0.15
14.00,3.52,200898.00,72.00,8.66,33290.00,0.17
14.00,3.49,200898.00,71.00,8.66,32137.00,0.16
14.00,3.45,200898.00,72.00,8.66,32124.00,0.16
14.00,3.44,200898.00,76.00,8.66,32088.00,0.16
14.00,3.41,200898.00,78.00,8.68,32884.00,0.16
14.00,3.41,200898.00,80.00,8.68,31946.00,0.16
14.00,3.46,200898.00,80.00,8.68,30433.00,0.15
14.00,3.51,200898.00,79.00,8.68,29625.00,0.15
14.00,3.42,200898.00,79.00,8.68,28941.00,0.14
14.00,3.45,200898.00,78.00,8.68,32171.00,0.16
14.00,3.47,200898.00,77.00,8.68,29753.00,0.15
14.00,3.45,200898.00,74.00,8.68,29814.00,0.15
14.00,3.44,200898.00,73.00,8.68,29280.00,0.15
14.00,3.44,200898.00,75.00,8.68,31631.00,0.16
14.00,3.46,200898.00,70.00,8.68,31311.00,0.16
14.00,3.50,200898.00,67.00,8.68,27908.00,0.14
14.00,3.47,200898.00,66.00,8.68,26477.00,0.13
14.00,3.45,200898.00,69.00,8.67,26510.00,0.13
14.00,3.45,200898.00,56.00,8.64,30314.00,0.15
14.00,3.46,200898.00,60.00,8.64,27602.00,0.14
14.00,3.46,200898.00,57.00,8.64,28067.00,0.14
14.00,3.43,200898.00,55.00,8.64,28354.00,0.14
14.00,3.41,200898.00,44.00,8.64,30122.00,0.15
14.00,3.40,200898.00,46.00,8.64,29467.00,0.15
14.00,3.43,200898.00,48.00,8.64,28528.00,0.14
14.00,3.42,200898.00,44.00,8.64,42344.00,0.21
14.00,3.40,200898.00,46.00,8.64,32264.00,0.16
14.00,3.39,200898.00,40.00,8.64,37150.00,0.18
14.00,3.38,200898.00,38.00,8.64,39469.00,0.20
14.00,3.36,200898.00,36.00,8.64,54553.00,0.27
14.00,3.28,200898.00,34.00,8.62,23532.00,0.12
14.00,3.44,200898.00,38.00,8.53,27025.00,0.13
14.00,3.45,200898.00,33.00,8.53,24625.00,0.12
14.00,3.46,200898.00,32.00,8.53,25264.00,0.13
14.00,3.49,200898.00,34.00,8.53,23731.00,0.12
14.00,3.35,200898.00,31.00,8.65,28926.00,0.14
14.00,3.38,200898.00,33.00,8.65,28702.00,0.14
14.00,3.40,200898.00,37.00,8.65,28843.00,0.14
14.00,3.43,200898.00,38.00,8.65,27184.00,0.14
14.00,3.48,200898.00,39.00,8.65,29160.00,0.15
14.00,3.52,200898.00,46.00,8.65,27199.00,0.14
14.00,3.54,200898.00,48.00,8.65,28007.00,0.14
14.00,3.55,200898.00,47.00,8.65,26849.00,0.13
14.00,3.56,200898.00,45.00,8.58,27089.00,0.13
14.00,3.59,200898.00,56.00,8.58,29111.00,0.14
14.00,3.61,200898.00,57.00,8.58,27816.00,0.14
14.00,3.60,200898.00,53.00,8.58,32235.00,0.16
14.00,3.61,200898.00,58.00,8.66,27580.00,0.14
14.00,3.62,200898.00,62.00,8.66,29515.00,0.15
14.00,3.63,200898.00,60.00,8.66,28230.00,0.14
14.00,3.61,200898.00,65.00,8.66,27605.00,0.14
14.00,3.57,200898.00,70.00,8.66,29306.00,0.15
14.00,3.52,200898.00,72.00,8.66,29294.00,0.15
14.00,3.49,200898.00,71.00,8.66,30464.00,0.15
14.00,3.45,200898.00,72.00,8.66,29325.00,0.15
14.00,3.44,200898.00,76.00,8.66,29148.00,0.15
14.00,3.41,200898.00,78.00,8.68,29638.00,0.15
14.00,3.41,200898.00,80.00,8.68,29904.00,0.15
14.00,3.46,200898.00,80.00,8.68,28312.00,0.14
14.00,3.51,200898.00,79.00,8.68,27276.00,0.14
14.00,3.42,200898.00,79.00,8.68,26729.00,0.13
14.00,3.45,200898.00,78.00,8.68,29942.00,0.15
14.00,3.47,200898.00,77.00,8.68,27953.00,0.14
14.00,3.45,200898.00,74.00,8.68,26717.00,0.13
14.00,3.44,200898.00,73.00,8.68,31576.00,0.16
14.00,3.44,200898.00,75.00,8.68,24660.00,0.12
14.00,3.46,200898.00,70.00,8.68,31025.00,0.15
14.00,3.50,200898.00,67.00,8.68,26263.00,0.13
14.00,3.47,200898.00,66.00,8.68,26360.00,0.13
14.00,3.45,200898.00,69.00,8.67,25857.00,0.13
14.00,3.45,200898.00,56.00,8.64,30127.00,0.15
14.00,3.46,200898.00,60.00,8.64,27404.00,0.14
14.00,3.46,200898.00,57.00,8.64,29116.00,0.14
14.00,3.43,200898.00,55.00,8.64,29384.00,0.15
14.00,3.41,200898.00,44.00,8.64,31508.00,0.16
14.00,3.40,200898.00,46.00,8.64,29736.00,0.15
14.00,3.43,200898.00,48.00,8.64,28541.00,0.14
14.00,3.42,200898.00,44.00,8.64,37822.00,0.19
14.00,3.40,200898.00,46.00,8.64,30615.00,0.15
14.00,3.39,200898.00,40.00,8.64,33844.00,0.17
14.00,3.38,200898.00,38.00,8.64,36540.00,0.18
14.00,3.36,200898.00,36.00,8.64,46793.00,0.23
14.00,3.28,200898.00,34.00,8.62,26960.00,0.13
14.00,3.51,200898.00,34.00,8.52,26185.00,0.13
14.00,3.44,200898.00,38.00,8.53,24583.00,0.12
14.00,3.45,200898.00,33.00,8.53,25559.00,0.13
14.00,3.46,200898.00,32.00,8.53,22791.00,0.11
14.00,3.49,200898.00,34.00,8.53,26820.00,0.13
14.00,3.35,200898.00,31.00,8.65,29675.00,0.15
14.00,3.38,200898.00,33.00,8.65,28063.00,0.14
14.00,3.40,200898.00,37.00,8.65,26786.00,0.13
14.00,3.43,200898.00,38.00,8.65,27913.00,0.14
14.00,3.48,200898.00,39.00,8.65,28869.00,0.14
14.00,3.52,200898.00,46.00,8.65,27729.00,0.14
14.00,3.54,200898.00,48.00,8.65,26298.00,0.13
14.00,3.55,200898.00,47.00,8.65,27609.00,0.14
14.00,3.56,200898.00,45.00,8.58,33943.00,0.17
14.00,3.59,200898.00,56.00,8.58,26942.00,0.13
14.00,3.61,200898.00,57.00,8.58,26418.00,0.13
14.00,3.60,200898.00,53.00,8.58,25486.00,0.13
14.00,3.61,200898.00,58.00,8.66,27456.00,0.14
